path,source,label,is_labeled,x,y
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/275_RR220204A_819C_1951-01.bmp,trajectory,,False,-5.6064453,40.40744
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/276_RR220204A_819C_1951-02.bmp,trajectory,,False,-5.53945,40.139668
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/277_RR220204A_814C_1953.bmp,trajectory,,False,-5.6060166,40.014122
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/278_RR220204A_811C_1954.bmp,trajectory,,False,-5.7048826,40.240204
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/279_RR220204A_812C_1956.bmp,trajectory,,False,-5.778886,40.38926
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/280_RR220204A_809C_1958.bmp,trajectory,,False,-5.853209,40.717297
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/281_RR220204A_806C_2000.bmp,trajectory,,False,-5.8353105,40.718628
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/282_RR220204A_808C_2002.bmp,trajectory,,False,-5.9719195,41.171677
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/283_RR220204A_807C_2003.bmp,trajectory,,False,-5.9886427,41.079987
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/284_RR220204A_806C_2006.bmp,trajectory,,False,-6.0328,41.275257
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/285_RR220204A_820C_2007.bmp,trajectory,,False,-6.342645,42.420288
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/286_RR220204A_821C_2007.bmp,trajectory,,False,-6.2554464,42.178246
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/287_RR220204A_851C_2008.bmp,trajectory,,False,-6.25484,43.21987
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/288_RR220204A_839C_2008.bmp,trajectory,,False,-6.3373456,42.982403
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/289_RR220204A_853C_2008.bmp,trajectory,,False,-6.3591638,43.622738
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/290_RR220204A_849C_2010.bmp,trajectory,,False,-6.415461,43.411972
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/291_RR220204A_848C_2011.bmp,trajectory,,False,-6.5788813,43.44373
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/292_RR220204A_846C_2012.bmp,trajectory,,False,-6.579176,43.381413
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/293_RR220204A_845C_2013.bmp,trajectory,,False,-6.654967,43.21616
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/294_RR220204A_843C_2014.bmp,trajectory,,False,-6.7407207,43.357292
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/295_RR220204A_882C_2015.bmp,trajectory,,False,-6.654085,44.75988
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/296_RR220204A_869C_2015.bmp,trajectory,,False,-6.598001,44.505222
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/297_RR220204A_880C_2015.bmp,trajectory,,False,-6.6064844,44.752403
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/298_RR220204A_882C_2016.bmp,trajectory,,False,-6.7467365,44.65879
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/299_RR220204A_882C_2017.bmp,trajectory,,False,-6.8622823,44.563953
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/300_RR220204A_881C_2018.bmp,trajectory,,False,-6.952262,44.708485
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/301_RR220204A_881C_2020.bmp,trajectory,,False,-6.962164,44.555084
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/302_RR220204A_894C_2021.bmp,trajectory,,False,-7.077014,45.48948
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/303_RR220204A_917C_2021.bmp,trajectory,,False,-7.4155183,46.222733
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/304_RR220204A_915C_2021.bmp,trajectory,,False,-7.398163,46.265873
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/305_RR220204A_915C_2023.bmp,trajectory,,False,-7.425473,46.12735
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/306_RR220204A_913C_2024.bmp,trajectory,,False,-7.499814,46.28126
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/307_RR220204A_912C_2025.bmp,trajectory,,False,-7.4253254,46.414417
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/308_RR220204A_912C_2026.bmp,trajectory,,False,-7.424216,46.38786
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/309_RR220204A_911C_2027.bmp,trajectory,,False,-7.63931,46.434082
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/310_RR220204A_910C_2028.bmp,trajectory,,False,-7.6608505,46.55862
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/311_RR220204A_925C_2028.bmp,trajectory,,False,-7.779523,47.091553
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/312_RR220204A_934C_2029.bmp,trajectory,,False,-7.816192,47.17939
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/313_RR220204A_935C_2029.bmp,trajectory,,False,-8.070151,47.110435
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/314_RR220204A_937C_2030.bmp,trajectory,,False,-8.097207,47.206673
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/315_RR220204A_936C_2031.bmp,trajectory,,False,-8.09603,47.418694
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/316_RR220204A_936C_2032.bmp,trajectory,,False,-8.092416,47.414463
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/317_RR220204A_935C_2033.bmp,trajectory,,False,-8.169445,47.540974
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/318_RR220204A_923C_2034.bmp,trajectory,,False,-8.07577,47.387966
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/319_RR220204A_918C_2037.bmp,trajectory,,False,4.9627814,37.62248
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/320_RR220204A_915C_2039.bmp,trajectory,,False,5.0158195,37.596535
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/321_RR220204A_914C_2041.bmp,trajectory,,False,5.0118337,37.600025
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/322_RR220204A_914C_2043.bmp,trajectory,,False,5.105198,37.580734
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/323_RR220204A_914C_2045.bmp,trajectory,,False,4.6888604,37.711815
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/324_RR220204A_913C_2047.bmp,trajectory,,False,4.98297,37.604183
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/325_RR220204A_915C_2049.bmp,trajectory,,False,5.038782,37.583477
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/326_RR220204A_937C_2052.bmp,trajectory,,False,3.7609596,38.157932
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/327_RR220204A_912C_2052.bmp,trajectory,,False,5.123772,37.555115
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/328_RR220204A_946C_2053.bmp,trajectory,,False,3.552458,38.264935
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/329_RR220204A_946C_2054.bmp,trajectory,,False,3.4772904,38.413315
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/330_RR220204A_943C_2055.bmp,trajectory,,False,3.8351688,38.00909
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/331_RR220204A_941C_2056.bmp,trajectory,,False,3.3767688,38.403465
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/332_RR220204A_941C_2057.bmp,trajectory,,False,3.4244037,38.17663
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/333_RR220204A_939C_2059.bmp,trajectory,,False,3.3407326,38.117336
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/334_RR220204A_939C_2101.bmp,trajectory,,False,3.339205,38.040318
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/335_RR220204A_940C_2102.bmp,trajectory,,False,2.8879826,38.412598
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/336_RR220204A_942C_2104.bmp,trajectory,,False,2.9116871,38.248707
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/337_RR220204A_938C_2106.bmp,trajectory,,False,2.6989706,38.266575
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/338_RR220204A_940C_2108.bmp,trajectory,,False,2.3728719,38.455013
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/339_RR220204A_938C_2110.bmp,trajectory,,False,2.487696,38.28619
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/340_RR220204A_936C_2112.bmp,trajectory,,False,2.0441997,38.516804
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/341_RR220204A_937C_2114.bmp,trajectory,,False,1.9239517,38.520386
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/342_RR220204A_941C_2115.bmp,trajectory,,False,1.600688,38.649525
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/343_RR220204A_964C_2116.bmp,trajectory,,False,0.4304083,39.09536
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/344_RR220204A_958C_2116.bmp,trajectory,,False,0.74097526,38.979553
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/345_RR220204A_963C_2120.bmp,trajectory,,False,0.43040815,39.09533
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/346_RR220204A_957C_2123.bmp,trajectory,,False,-0.42586026,39.417446
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/347_RR220204A_954C_2124.bmp,trajectory,,False,-0.6819346,39.50787
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/348_RR220204A_955C_2128.bmp,trajectory,,False,-1.198246,39.74528
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/349_RR220204A_952C_2130.bmp,trajectory,,False,-1.9598302,40.1587
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/350_RR220204A_955C_2133.bmp,trajectory,,False,-2.2561958,40.34829
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/351_RR220204A_953C_2135.bmp,trajectory,,False,-2.5950212,40.55488
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/352_RR220204A_951C_2137.bmp,trajectory,,False,-3.0982041,40.9562
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/353_RR220204A_950C_2139.bmp,trajectory,,False,-3.2330332,40.97296
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/354_RR220204A_951C_2141.bmp,trajectory,,False,-3.3331823,41.203762
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/355_RR220204A_948C_2142.bmp,trajectory,,False,-3.5298264,41.218777
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/356_RR220204A_949C_2144.bmp,trajectory,,False,-4.010047,41.888187
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/357_RR220204A_950C_2147.bmp,trajectory,,False,-4.3888674,42.5466
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/358_RR220204A_951C_2149.bmp,trajectory,,False,-4.7919464,43.210766
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/359_RR220204A_949C_2151.bmp,trajectory,,False,-4.9236965,43.355206
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/360_RR220204A_951C_2154.bmp,trajectory,,False,-5.208996,43.933308
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/361_RR220204A_947C_2156.bmp,trajectory,,False,-5.3436074,43.9977
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/362_RR220204A_948C_2200.bmp,trajectory,,False,-5.555843,44.336525
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/363_RR220204A_946C_2202.bmp,trajectory,,False,20.197945,48.61216
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/364_RR220204A_950C_2207.bmp,trajectory,,False,20.462605,48.19555
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/365_RR220204A_950C_2210.bmp,trajectory,,False,20.144524,48.678444
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/366_RR220204A_946C_2215.bmp,trajectory,,False,20.255976,48.360947
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/367_RR220204A_945C_2221.bmp,trajectory,,False,20.388643,48.410122
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/368_RR220204A_942C_2226.bmp,trajectory,,False,20.186754,48.899624
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/369_RR220204A_943C_2231.bmp,trajectory,,False,20.26676,48.953995
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/370_RR220204A_941C_2237.bmp,trajectory,,False,20.35418,49.066254
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/371_RR220204A_944C_2240.bmp,trajectory,,False,20.724213,48.32618
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/372_RR220204A_940C_2245.bmp,trajectory,,False,20.553747,49.05524
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/373_RR220204A_942C_2250.bmp,trajectory,,False,20.858368,48.35074
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/374_RR220204A_939C_2254.bmp,trajectory,,False,20.724152,49.067158
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/375_RR220204A_943C_2300.bmp,trajectory,,False,20.951782,48.79019
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/376_RR220204A_938C_2306.bmp,trajectory,,False,21.119806,49.09109
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/377_RR220204A_936C_2310.bmp,trajectory,,False,21.361364,48.647083
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/378_RR220204A_938C_2312.bmp,trajectory,,False,21.389181,48.62067
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/379_RR220204A_937C_2315.bmp,trajectory,,False,21.325993,49.14383
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/380_RR220204A_937C_2323.bmp,trajectory,,False,21.644312,48.708
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/381_RR220204A_936C_2326.bmp,trajectory,,False,21.695847,49.19657
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/382_RR220204A_935C_2330.bmp,trajectory,,False,21.87796,48.87196
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/383_RR220204A_937C_2331.bmp,trajectory,,False,22.042803,48.896095
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/384_RR220204A_935C_2335.bmp,trajectory,,False,22.059961,49.232487
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/385_RR220204A_939C_2340.bmp,trajectory,,False,22.348116,48.98259
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/386_RR220204A_935C_2346.bmp,trajectory,,False,22.497911,49.24579
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/387_RR220204A_935C_2350.bmp,trajectory,,False,22.705202,49.3305
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/388_RR220204A_934C_2355.bmp,trajectory,,False,22.847889,49.29435
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/001_RR220206A_165C_1659.bmp,trajectory,,False,-53.49082,3.9324503
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/002_RR220206A_165C_1700.bmp,trajectory,,False,-53.81085,3.7790625
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/003_RR220206A_165C_1701-01.bmp,trajectory,,False,-54.38801,3.9838405
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/004_RR220206A_165C_1701-02.bmp,trajectory,,False,-54.67092,3.9727116
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/005_RR220206A_165C_1702-01.bmp,trajectory,,False,-54.71477,3.8385696
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/006_RR220206A_165C_1702-02.bmp,trajectory,,False,-54.4926,3.72505
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/007_RR220206A_165C_1702-03.bmp,trajectory,,False,-54.4926,3.72505
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/008_RR220206A_165C_1702-04.bmp,trajectory,,False,-54.175316,3.5414863
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/009_RR220206A_165C_1703-01.bmp,trajectory,,False,-54.061214,3.4263306
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/010_RR220206A_165C_1703-02.bmp,trajectory,,False,-53.91434,3.2445757
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/011_RR220206A_165C_1703-03.bmp,trajectory,,False,-53.920948,3.1781094
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/012_RR220206A_165C_1703-04.bmp,trajectory,,False,-53.898136,3.05114
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/013_RR220206A_165C_1703-05.bmp,trajectory,,False,-53.91516,3.0355449
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/014_RR220206A_165C_1704-01.bmp,trajectory,,False,-54.63572,3.0383987
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/015_RR220206A_165C_1704-02.bmp,trajectory,,False,-54.63572,3.0383987
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/016_RR220206A_165C_1704-03.bmp,trajectory,,False,-54.63572,3.0383987
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/017_RR220206A_165C_1704-04.bmp,trajectory,,False,-54.63572,3.0383987
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/018_RR220206A_165C_1704-05.bmp,trajectory,,False,-54.63572,3.0383987
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/019_RR220206A_165C_1704-06.bmp,trajectory,,False,-54.63572,3.0383987
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/020_RR220206A_165C_1705.bmp,trajectory,,False,-53.998455,2.724908
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/021_RR220206A_165C_1706.bmp,trajectory,,False,-54.35306,2.6271334
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/022_RR220206A_165C_1708.bmp,trajectory,,False,-54.252598,2.2456508
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/023_RR220206A_165C_1709.bmp,trajectory,,False,-54.1581,2.1679869
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/024_RR220206A_165C_1710-01.bmp,trajectory,,False,-54.198704,1.9074522
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/025_RR220206A_165C_1710-02.bmp,trajectory,,False,-54.197273,1.8312364
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/026_RR220206A_165C_1711.bmp,trajectory,,False,-54.17649,1.3404422
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/027_RR220206A_165C_1712.bmp,trajectory,,False,-54.17403,1.2032524
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/028_RR220206A_165C_1714-01.bmp,trajectory,,False,-54.16176,0.8228315
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/029_RR220206A_165C_1714-02.bmp,trajectory,,False,-54.154327,0.5603365
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/030_RR220206A_165C_1715.bmp,trajectory,,False,-54.14661,0.2694735
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/031_RR220206A_165C_1716.bmp,trajectory,,False,-54.14732,0.17799832
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/032_RR220206A_165C_1717.bmp,trajectory,,False,-54.145752,0.077704206
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/033_RR220206A_165C_1718.bmp,trajectory,,False,-54.14358,-0.15740174
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/034_RR220206A_165C_1719.bmp,trajectory,,False,-54.14939,-0.39264604
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/035_RR220206A_165C_1720.bmp,trajectory,,False,-54.470856,-4.103869
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/036_RR220206A_165C_1721.bmp,trajectory,,False,-54.530754,-4.470638
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/037_RR220206A_165C_1722.bmp,trajectory,,False,-54.56725,-4.614047
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/038_RR220206A_165C_1723.bmp,trajectory,,False,-54.589493,-4.673541
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/039_RR220206A_165C_1724.bmp,trajectory,,False,-54.634754,-4.8068027
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/040_RR220206A_165C_1725.bmp,trajectory,,False,-54.651863,-4.860807
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/041_RR220206A_165C_1726.bmp,trajectory,,False,-54.653614,-4.8728294
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/042_RR220206A_165C_1727.bmp,trajectory,,False,-54.66992,-4.906584
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/043_RR220206A_165C_1728.bmp,trajectory,,False,-54.8838,-5.4517455
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/044_RR220206A_165C_1729.bmp,trajectory,,False,-54.977085,-5.681567
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/045_RR220206A_165C_1730.bmp,trajectory,,False,-54.954113,-5.6557107
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/046_RR220206A_165C_1733.bmp,trajectory,,False,-55.43811,-7.4169393
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/047_RR220206A_175C_1734.bmp,trajectory,,False,-55.5109,-7.627604
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/048_RR220206A_175C_1736.bmp,trajectory,,False,-55.470104,-7.6256566
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/049_RR220206A_205C_1737.bmp,trajectory,,False,-55.395233,-7.9934464
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/050_RR220206A_206C_1738.bmp,trajectory,,False,-55.52748,-8.118826
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/051_RR220206A_209C_1739.bmp,trajectory,,False,-55.630283,-8.46605
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/052_RR220206A_211C_1740.bmp,trajectory,,False,-55.554394,-8.393492
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/053_RR220206A_211C_1741.bmp,trajectory,,False,-55.36291,-8.323773
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/054_RR220206A_236C_1742.bmp,trajectory,,False,-55.11408,-8.277368
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/055_RR220206A_239C_1742.bmp,trajectory,,False,-55.117714,-8.334742
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/056_RR220206A_246C_1743.bmp,trajectory,,False,-55.27062,-8.678929
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/057_RR220206A_249C_1744.bmp,trajectory,,False,-55.403564,-8.914196
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/058_RR220206A_249C_1745.bmp,trajectory,,False,-55.378754,-8.97656
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/059_RR220206A_280C_1747.bmp,trajectory,,False,-54.902237,-8.701883
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/060_RR220206A_284C_1748.bmp,trajectory,,False,-55.15695,-9.366661
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/061_RR220206A_286C_1749.bmp,trajectory,,False,-55.10242,-9.416171
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/062_RR220206A_287C_1750.bmp,trajectory,,False,-54.842285,-9.160333
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/063_RR220206A_319C_1751.bmp,trajectory,,False,-54.845882,-9.526867
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/064_RR220206A_321C_1753.bmp,trajectory,,False,-54.795506,-9.544411
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/065_RR220206A_322C_1754.bmp,trajectory,,False,-54.848873,-9.809085
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/066_RR220206A_323C_1756.bmp,trajectory,,False,-54.45619,-9.417229
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/067_RR220206A_359C_1757.bmp,trajectory,,False,-54.476646,-9.692707
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/068_RR220206A_362C_1759.bmp,trajectory,,False,-54.355606,-9.657996
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/069_RR220206A_393C_1801.bmp,trajectory,,False,-54.162033,-9.520342
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/070_RR220206A_395C_1802.bmp,trajectory,,False,-54.139053,-9.2528
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/071_RR220206A_396C_1803.bmp,trajectory,,False,-54.138237,-9.169739
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/072_RR220206A_397C_1804.bmp,trajectory,,False,-54.124847,-9.070005
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/073_RR220206A_428C_1807.bmp,trajectory,,False,-53.96673,-8.734435
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/074_RR220206A_430C_1809.bmp,trajectory,,False,-53.86088,-8.371333
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/075_RR220206A_431C_1810.bmp,trajectory,,False,-53.81912,-8.119183
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/076_RR220206A_460C_1812.bmp,trajectory,,False,-53.576187,-7.275103
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/077_RR220206A_461C_1813.bmp,trajectory,,False,-53.541523,-7.210244
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/078_RR220206A_462C_1814.bmp,trajectory,,False,-53.488247,-6.998392
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/079_RR220206A_489C_1815.bmp,trajectory,,False,-53.385815,-6.53556
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/080_RR220206A_490C_1816.bmp,trajectory,,False,-53.371124,-6.3231645
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/081_RR220206A_491C_1817.bmp,trajectory,,False,-53.373734,-6.2096076
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/082_RR220206A_517C_1819.bmp,trajectory,,False,-53.348175,-6.0431743
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/083_RR220206A_517C_1820.bmp,trajectory,,False,-53.34924,-5.9805093
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/084_RR220206A_518C_1822.bmp,trajectory,,False,-37.8262,-0.4769546
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/085_RR220206A_518C_1823.bmp,trajectory,,False,-38.007465,-0.31472713
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/086_RR220206A_543C_1824.bmp,trajectory,,False,-38.343185,-0.015843358
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/087_RR220206A_543C_1825.bmp,trajectory,,False,-38.165928,-0.14265643
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/088_RR220206A_544C_1826.bmp,trajectory,,False,-38.359684,0.15913923
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/089_RR220206A_544C_1827.bmp,trajectory,,False,-37.96599,-0.22049753
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,trajectory,,False,-38.406097,0.3743767
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/091_RR220206A_569C_1830.bmp,trajectory,,False,-38.324333,0.501006
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/092_RR220206A_570C_1832.bmp,trajectory,,False,-38.11624,0.5065243
