relative_image_path,date_folder,trajectory_id,frame_index,filename_frame_token,temperature_c,ordering_source,parse_status
2022-02-06/044_RR220206A_165C_1729.bmp,2022-02-06,2022-02-06/RR220206A,44,1729,165,leading_filename_index,parsed
2022-02-06/045_RR220206A_165C_1730.bmp,2022-02-06,2022-02-06/RR220206A,45,1730,165,leading_filename_index,parsed
2022-02-06/046_RR220206A_165C_1733.bmp,2022-02-06,2022-02-06/RR220206A,46,1733,165,leading_filename_index,parsed
2022-02-06/047_RR220206A_175C_1734.bmp,2022-02-06,2022-02-06/RR220206A,47,1734,175,leading_filename_index,parsed
2022-02-06/048_RR220206A_175C_1736.bmp,2022-02-06,2022-02-06/RR220206A,48,1736,175,leading_filename_index,parsed
2022-02-06/049_RR220206A_205C_1737.bmp,2022-02-06,2022-02-06/RR220206A,49,1737,205,leading_filename_index,parsed
2022-02-06/050_RR220206A_206C_1738.bmp,2022-02-06,2022-02-06/RR220206A,50,1738,206,leading_filename_index,parsed
2022-02-06/051_RR220206A_209C_1739.bmp,2022-02-06,2022-02-06/RR220206A,51,1739,209,leading_filename_index,parsed
2022-02-06/052_RR220206A_211C_1740.bmp,2022-02-06,2022-02-06/RR220206A,52,1740,211,leading_filename_index,parsed
2022-02-06/053_RR220206A_211C_1741.bmp,2022-02-06,2022-02-06/RR220206A,53,1741,211,leading_filename_index,parsed
2022-02-06/054_RR220206A_236C_1742.bmp,2022-02-06,2022-02-06/RR220206A,54,1742,236,leading_filename_index,parsed
2022-02-06/055_RR220206A_239C_1742.bmp,2022-02-06,2022-02-06/RR220206A,55,1742,239,leading_filename_index,parsed
2022-02-06/056_RR220206A_246C_1743.bmp,2022-02-06,2022-02-06/RR220206A,56,1743,246,leading_filename_index,parsed
2022-02-06/057_RR220206A_249C_1744.bmp,2022-02-06,2022-02-06/RR220206A,57,1744,249,leading_filename_index,parsed
2022-02-06/058_RR220206A_249C_1745.bmp,2022-02-06,2022-02-06/RR220206A,58,1745,249,leading_filename_index,parsed
2022-02-06/059_RR220206A_280C_1747.bmp,2022-02-06,2022-02-06/RR220206A,59,1747,280,leading_filename_index,parsed
2022-02-06/060_RR220206A_284C_1748.bmp,2022-02-06,2022-02-06/RR220206A,60,1748,284,leading_filename_index,parsed
2022-02-06/061_RR220206A_286C_1749.bmp,2022-02-06,2022-02-06/RR220206A,61,1749,286,leading_filename_index,parsed
2022-02-06/062_RR220206A_287C_1750.bmp,2022-02-06,2022-02-06/RR220206A,62,1750,287,leading_filename_index,parsed
2022-02-06/063_RR220206A_319C_1751.bmp,2022-02-06,2022-02-06/RR220206A,63,1751,319,leading_filename_index,parsed
2022-02-06/064_RR220206A_321C_1753.bmp,2022-02-06,2022-02-06/RR220206A,64,1753,321,leading_filename_index,parsed
2022-02-06/065_RR220206A_322C_1754.bmp,2022-02-06,2022-02-06/RR220206A,65,1754,322,leading_filename_index,parsed
2022-02-06/066_RR220206A_323C_1756.bmp,2022-02-06,2022-02-06/RR220206A,66,1756,323,leading_filename_index,parsed
2022-02-06/067_RR220206A_359C_1757.bmp,2022-02-06,2022-02-06/RR220206A,67,1757,359,leading_filename_index,parsed
2022-02-06/068_RR220206A_362C_1759.bmp,2022-02-06,2022-02-06/RR220206A,68,1759,362,leading_filename_index,parsed
2022-02-06/069_RR220206A_393C_1801.bmp,2022-02-06,2022-02-06/RR220206A,69,1801,393,leading_filename_index,parsed
2022-02-06/070_RR220206A_395C_1802.bmp,2022-02-06,2022-02-06/RR220206A,70,1802,395,leading_filename_index,parsed
2022-02-06/071_RR220206A_396C_1803.bmp,2022-02-06,2022-02-06/RR220206A,71,1803,396,leading_filename_index,parsed
2022-02-06/072_RR220206A_397C_1804.bmp,2022-02-06,2022-02-06/RR220206A,72,1804,397,leading_filename_index,parsed
2022-02-06/073_RR220206A_428C_1807.bmp,2022-02-06,2022-02-06/RR220206A,73,1807,428,leading_filename_index,parsed
2022-02-06/074_RR220206A_430C_1809.bmp,2022-02-06,2022-02-06/RR220206A,74,1809,430,leading_filename_index,parsed
2022-02-06/075_RR220206A_431C_1810.bmp,2022-02-06,2022-02-06/RR220206A,75,1810,431,leading_filename_index,parsed
2022-02-06/076_RR220206A_460C_1812.bmp,2022-02-06,2022-02-06/RR220206A,76,1812,460,leading_filename_index,parsed
2022-02-06/077_RR220206A_461C_1813.bmp,2022-02-06,2022-02-06/RR220206A,77,1813,461,leading_filename_index,parsed
2022-02-06/078_RR220206A_462C_1814.bmp,2022-02-06,2022-02-06/RR220206A,78,1814,462,leading_filename_index,parsed
2022-02-06/079_RR220206A_489C_1815.bmp,2022-02-06,2022-02-06/RR220206A,79,1815,489,leading_filename_index,parsed
2022-02-06/080_RR220206A_490C_1816.bmp,2022-02-06,2022-02-06/RR220206A,80,1816,490,leading_filename_index,parsed
2022-02-06/081_RR220206A_491C_1817.bmp,2022-02-06,2022-02-06/RR220206A,81,1817,491,leading_filename_index,parsed
2022-02-06/082_RR220206A_517C_1819.bmp,2022-02-06,2022-02-06/RR220206A,82,1819,517,leading_filename_index,parsed
2022-02-06/083_RR220206A_517C_1820.bmp,2022-02-06,2022-02-06/RR220206A,83,1820,517,leading_filename_index,parsed
2022-02-06/084_RR220206A_518C_1822.bmp,2022-02-06,2022-02-06/RR220206A,84,1822,518,leading_filename_index,parsed
2022-02-06/085_RR220206A_518C_1823.bmp,2022-02-06,2022-02-06/RR220206A,85,1823,518,leading_filename_index,parsed
2022-02-06/086_RR220206A_543C_1824.bmp,2022-02-06,2022-02-06/RR220206A,86,1824,543,leading_filename_index,parsed
2022-02-06/087_RR220206A_543C_1825.bmp,2022-02-06,2022-02-06/RR220206A,87,1825,543,leading_filename_index,parsed
2022-02-06/088_RR220206A_544C_1826.bmp,2022-02-06,2022-02-06/RR220206A,88,1826,544,leading_filename_index,parsed
2022-02-06/089_RR220206A_544C_1827.bmp,2022-02-06,2022-02-06/RR220206A,89,1827,544,leading_filename_index,parsed
2022-02-06/090_RR220206A_568C_1828.bmp,2022-02-06,2022-02-06/RR220206A,90,1828,568,leading_filename_index,parsed
2022-02-06/091_RR220206A_569C_1830.bmp,2022-02-06,2022-02-06/RR220206A,91,1830,569,leading_filename_index,parsed
2022-02-06/092_RR220206A_570C_1832.bmp,2022-02-06,2022-02-06/RR220206A,92,1832,570,leading_filename_index,parsed
2022-02-06/093_RR220206A_570C_1833.bmp,2022-02-06,2022-02-06/RR220206A,93,1833,570,leading_filename_index,parsed
2022-02-06/094_RR220206A_612C_1834.bmp,2022-02-06,2022-02-06/RR220206A,94,1834,612,leading_filename_index,parsed
2022-02-06/095_RR220206A_614C_1835.bmp,2022-02-06,2022-02-06/RR220206A,95,1835,614,leading_filename_index,parsed
2022-02-06/096_RR220206A_614C_1836.bmp,2022-02-06,2022-02-06/RR220206A,96,1836,614,leading_filename_index,parsed
2022-02-06/097_RR220206A_654C_1837.bmp,2022-02-06,2022-02-06/RR220206A,97,1837,654,leading_filename_index,parsed
2022-02-06/098_RR220206A_656C_1838.bmp,2022-02-06,2022-02-06/RR220206A,98,1838,656,leading_filename_index,parsed
2022-02-06/099_RR220206A_657C_1839.bmp,2022-02-06,2022-02-06/RR220206A,99,1839,657,leading_filename_index,parsed
2022-02-06/100_RR220206A_693C_1840.bmp,2022-02-06,2022-02-06/RR220206A,100,1840,693,leading_filename_index,parsed
2022-02-06/101_RR220206A_697C_1842.bmp,2022-02-06,2022-02-06/RR220206A,101,1842,697,leading_filename_index,parsed
2022-02-06/102_RR220206A_698C_1845.bmp,2022-02-06,2022-02-06/RR220206A,102,1845,698,leading_filename_index,parsed
2022-02-06/103_RR220206A_733C_1846.bmp,2022-02-06,2022-02-06/RR220206A,103,1846,733,leading_filename_index,parsed
2022-02-06/104_RR220206A_734C_1847.bmp,2022-02-06,2022-02-06/RR220206A,104,1847,734,leading_filename_index,parsed
2022-02-06/105_RR220206A_734C_1849.bmp,2022-02-06,2022-02-06/RR220206A,105,1849,734,leading_filename_index,parsed
2022-02-06/106_RR220206A_768C_1851.bmp,2022-02-06,2022-02-06/RR220206A,106,1851,768,leading_filename_index,parsed
2022-02-06/107_RR220206A_769C_1852.bmp,2022-02-06,2022-02-06/RR220206A,107,1852,769,leading_filename_index,parsed
2022-02-06/108_RR220206A_769C_1854.bmp,2022-02-06,2022-02-06/RR220206A,108,1854,769,leading_filename_index,parsed
2022-02-06/109_RR220206A_773C_1901.bmp,2022-02-06,2022-02-06/RR220206A,109,1901,773,leading_filename_index,parsed
2022-02-06/110_RR220206A_810C_1905.bmp,2022-02-06,2022-02-06/RR220206A,110,1905,810,leading_filename_index,parsed
2022-02-06/111_RR220206A_812C_1906.bmp,2022-02-06,2022-02-06/RR220206A,111,1906,812,leading_filename_index,parsed
2022-02-06/112_RR220206A_813C_1908.bmp,2022-02-06,2022-02-06/RR220206A,112,1908,813,leading_filename_index,parsed
2022-02-06/113_RR220206A_815C_1909.bmp,2022-02-06,2022-02-06/RR220206A,113,1909,815,leading_filename_index,parsed
2022-02-06/114_RR220206A_845C_1911.bmp,2022-02-06,2022-02-06/RR220206A,114,1911,845,leading_filename_index,parsed
2022-02-06/115_RR220206A_844C_1913.bmp,2022-02-06,2022-02-06/RR220206A,115,1913,844,leading_filename_index,parsed
2022-02-06/116_RR220206A_844C_1914.bmp,2022-02-06,2022-02-06/RR220206A,116,1914,844,leading_filename_index,parsed
2022-02-06/117_RR220206A_844C_1915.bmp,2022-02-06,2022-02-06/RR220206A,117,1915,844,leading_filename_index,parsed
2022-02-06/118_RR220206A_871C_1916.bmp,2022-02-06,2022-02-06/RR220206A,118,1916,871,leading_filename_index,parsed
2022-02-06/119_RR220206A_871C_1918.bmp,2022-02-06,2022-02-06/RR220206A,119,1918,871,leading_filename_index,parsed
2022-02-06/120_RR220206A_895C_1920-01.bmp,2022-02-06,2022-02-06/RR220206A,120,1920-01,895,leading_filename_index,parsed
2022-02-06/121_RR220206A_895C_1920-02.bmp,2022-02-06,2022-02-06/RR220206A,121,1920-02,895,leading_filename_index,parsed
2022-02-06/122_RR220206A_894C_1922.bmp,2022-02-06,2022-02-06/RR220206A,122,1922,894,leading_filename_index,parsed
2022-02-06/123_RR220206A_894C_1923.bmp,2022-02-06,2022-02-06/RR220206A,123,1923,894,leading_filename_index,parsed
2022-02-06/124_RR220206A_894C_1924.bmp,2022-02-06,2022-02-06/RR220206A,124,1924,894,leading_filename_index,parsed
2022-02-06/125_RR220206A_887C_1925.bmp,2022-02-06,2022-02-06/RR220206A,125,1925,887,leading_filename_index,parsed
2022-02-06/126_RR220206A_884C_1926.bmp,2022-02-06,2022-02-06/RR220206A,126,1926,884,leading_filename_index,parsed
2022-02-06/127_RR220206A_885C_1927.bmp,2022-02-06,2022-02-06/RR220206A,127,1927,885,leading_filename_index,parsed
2022-02-06/128_RR220206A_885C_1928.bmp,2022-02-06,2022-02-06/RR220206A,128,1928,885,leading_filename_index,parsed
2022-02-06/129_RR220206A_912C_1929.bmp,2022-02-06,2022-02-06/RR220206A,129,1929,912,leading_filename_index,parsed
2022-02-06/130_RR220206A_910C_1930.bmp,2022-02-06,2022-02-06/RR220206A,130,1930,910,leading_filename_index,parsed
2022-02-06/131_RR220206A_909C_1931.bmp,2022-02-06,2022-02-06/RR220206A,131,1931,909,leading_filename_index,parsed
2022-02-06/132_RR220206A_959C_1932.bmp,2022-02-06,2022-02-06/RR220206A,132,1932,959,leading_filename_index,parsed
2022-02-06/133_RR220206A_956C_1932.bmp,2022-02-06,2022-02-06/RR220206A,133,1932,956,leading_filename_index,parsed
2022-02-06/134_RR220206A_956C_1934.bmp,2022-02-06,2022-02-06/RR220206A,134,1934,956,leading_filename_index,parsed
2022-02-06/135_RR220206A_980C_1935.bmp,2022-02-06,2022-02-06/RR220206A,135,1935,980,leading_filename_index,parsed
2022-02-06/136_RR220206A_981C_1936.bmp,2022-02-06,2022-02-06/RR220206A,136,1936,981,leading_filename_index,parsed
2022-02-06/137_RR220206A_982C_1937.bmp,2022-02-06,2022-02-06/RR220206A,137,1937,982,leading_filename_index,parsed
2022-02-06/138_RR220206A_988C_1939.bmp,2022-02-06,2022-02-06/RR220206A,138,1939,988,leading_filename_index,parsed
2022-02-06/139_RR220206A_990C_1940.bmp,2022-02-06,2022-02-06/RR220206A,139,1940,990,leading_filename_index,parsed
2022-02-06/140_RR220206A_993C_1941.bmp,2022-02-06,2022-02-06/RR220206A,140,1941,993,leading_filename_index,parsed
2022-02-06/141_RR220206A_995C_1942.bmp,2022-02-06,2022-02-06/RR220206A,141,1942,995,leading_filename_index,parsed
2022-02-06/142_RR220206A_994C_1944.bmp,2022-02-06,2022-02-06/RR220206A,142,1944,994,leading_filename_index,parsed
2022-02-06/143_RR220206A_996C_1945.bmp,2022-02-06,2022-02-06/RR220206A,143,1945,996,leading_filename_index,parsed
2022-02-06/144_RR220206A_1012C_1946.bmp,2022-02-06,2022-02-06/RR220206A,144,1946,1012,leading_filename_index,parsed
2022-02-06/145_RR220206A_1025C_1947.bmp,2022-02-06,2022-02-06/RR220206A,145,1947,1025,leading_filename_index,parsed
2022-02-06/146_RR220206A_1024C_1948.bmp,2022-02-06,2022-02-06/RR220206A,146,1948,1024,leading_filename_index,parsed
2022-02-06/147_RR220206A_1024C_1953.bmp,2022-02-06,2022-02-06/RR220206A,147,1953,1024,leading_filename_index,parsed
2022-02-06/148_RR220206A_1028C_1956.bmp,2022-02-06,2022-02-06/RR220206A,148,1956,1028,leading_filename_index,parsed
2022-02-06/149_RR220206A_1052C_1957.bmp,2022-02-06,2022-02-06/RR220206A,149,1957,1052,leading_filename_index,parsed
2022-02-06/150_RR220206A_1053C_1958.bmp,2022-02-06,2022-02-06/RR220206A,150,1958,1053,leading_filename_index,parsed
2022-02-06/151_RR220206A_1077C_2001-01.bmp,2022-02-06,2022-02-06/RR220206A,151,2001-01,1077,leading_filename_index,parsed
2022-02-06/152_RR220206A_1077C_2001-02.bmp,2022-02-06,2022-02-06/RR220206A,152,2001-02,1077,leading_filename_index,parsed
2022-02-06/153_RR220206A_1092C_2003-01.bmp,2022-02-06,2022-02-06/RR220206A,153,2003-01,1092,leading_filename_index,parsed
2022-02-06/154_RR220206A_1092C_2003-02.bmp,2022-02-06,2022-02-06/RR220206A,154,2003-02,1092,leading_filename_index,parsed
2022-02-06/155_RR220206A_1105C_2005-01.bmp,2022-02-06,2022-02-06/RR220206A,155,2005-01,1105,leading_filename_index,parsed
2022-02-06/156_RR220206A_1105C_2005-02.bmp,2022-02-06,2022-02-06/RR220206A,156,2005-02,1105,leading_filename_index,parsed
2022-02-06/157_RR220206A_1105C_2007.bmp,2022-02-06,2022-02-06/RR220206A,157,2007,1105,leading_filename_index,parsed
2022-02-06/158_RR220206A_1105C_2008.bmp,2022-02-06,2022-02-06/RR220206A,158,2008,1105,leading_filename_index,parsed
2022-02-06/159_RR220206A_1105C_2009.bmp,2022-02-06,2022-02-06/RR220206A,159,2009,1105,leading_filename_index,parsed
2022-02-06/160_RR220206A_1105C_2010.bmp,2022-02-06,2022-02-06/RR220206A,160,2010,1105,leading_filename_index,parsed
2022-02-06/161_RR220206A_1105C_2012.bmp,2022-02-06,2022-02-06/RR220206A,161,2012,1105,leading_filename_index,parsed
2022-02-06/162_RR220206A_1105C_2013.bmp,2022-02-06,2022-02-06/RR220206A,162,2013,1105,leading_filename_index,parsed
2022-02-06/163_RR220206A_1105C_2015.bmp,2022-02-06,2022-02-06/RR220206A,163,2015,1105,leading_filename_index,parsed
2022-02-06/164_RR220206A_1105C_2017.bmp,2022-02-06,2022-02-06/RR220206A,164,2017,1105,leading_filename_index,parsed
2022-02-06/165_RR220206A_1105C_2018.bmp,2022-02-06,2022-02-06/RR220206A,165,2018,1105,leading_filename_index,parsed
2022-02-06/166_RR220206A_1105C_2019.bmp,2022-02-06,2022-02-06/RR220206A,166,2019,1105,leading_filename_index,parsed
2022-02-06/167_RR220206A_1105C_2020.bmp,2022-02-06,2022-02-06/RR220206A,167,2020,1105,leading_filename_index,parsed
2022-02-06/168_RR220206A_1099C_2022.bmp,2022-02-06,2022-02-06/RR220206A,168,2022,1099,leading_filename_index,parsed
2022-02-06/169_RR220206A_1101C_2024.bmp,2022-02-06,2022-02-06/RR220206A,169,2024,1101,leading_filename_index,parsed
2022-02-06/170_RR220206A_1085C_2025.bmp,2022-02-06,2022-02-06/RR220206A,170,2025,1085,leading_filename_index,parsed
2022-02-06/171_RR220206A_1085C_2027.bmp,2022-02-06,2022-02-06/RR220206A,171,2027,1085,leading_filename_index,parsed
2022-02-06/172_RR220206A_1074C_2028-01.bmp,2022-02-06,2022-02-06/RR220206A,172,2028-01,1074,leading_filename_index,parsed
2022-02-06/173_RR220206A_1074C_2028-02.bmp,2022-02-06,2022-02-06/RR220206A,173,2028-02,1074,leading_filename_index,parsed
2022-02-06/174_RR220206A_1074C_2030.bmp,2022-02-06,2022-02-06/RR220206A,174,2030,1074,leading_filename_index,parsed
2022-02-06/175_RR220206A_1051C_2032.bmp,2022-02-06,2022-02-06/RR220206A,175,2032,1051,leading_filename_index,parsed
2022-02-06/176_RR220206A_1051C_2034.bmp,2022-02-06,2022-02-06/RR220206A,176,2034,1051,leading_filename_index,parsed
2022-02-06/177_RR220206A_1037C_2036.bmp,2022-02-06,2022-02-06/RR220206A,177,2036,1037,leading_filename_index,parsed
2022-02-06/178_RR220206A_1037C_2038.bmp,2022-02-06,2022-02-06/RR220206A,178,2038,1037,leading_filename_index,parsed
2022-02-06/179_RR220206A_1031C_2040.bmp,2022-02-06,2022-02-06/RR220206A,179,2040,1031,leading_filename_index,parsed
2022-02-06/180_RR220206A_1031C_2041.bmp,2022-02-06,2022-02-06/RR220206A,180,2041,1031,leading_filename_index,parsed
2022-02-06/181_RR220206A_1019C_2043.bmp,2022-02-06,2022-02-06/RR220206A,181,2043,1019,leading_filename_index,parsed
2022-02-06/182_RR220206A_1012C_2044.bmp,2022-02-06,2022-02-06/RR220206A,182,2044,1012,leading_filename_index,parsed
2022-02-06/183_RR220206A_995C_2046.bmp,2022-02-06,2022-02-06/RR220206A,183,2046,995,leading_filename_index,parsed
2022-02-06/184_RR220206A_999C_2048.bmp,2022-02-06,2022-02-06/RR220206A,184,2048,999,leading_filename_index,parsed
2022-02-06/185_RR220206A_999C_2049.bmp,2022-02-06,2022-02-06/RR220206A,185,2049,999,leading_filename_index,parsed
2022-02-06/186_RR220206A_985C_2050.bmp,2022-02-06,2022-02-06/RR220206A,186,2050,985,leading_filename_index,parsed
2022-02-06/187_RR220206A_985C_2051.bmp,2022-02-06,2022-02-06/RR220206A,187,2051,985,leading_filename_index,parsed
2022-02-06/188_RR220206A_971C_2053.bmp,2022-02-06,2022-02-06/RR220206A,188,2053,971,leading_filename_index,parsed
2022-02-06/189_RR220206A_971C_2054-01.bmp,2022-02-06,2022-02-06/RR220206A,189,2054-01,971,leading_filename_index,parsed
2022-02-06/190_RR220206A_971C_2054-02.bmp,2022-02-06,2022-02-06/RR220206A,190,2054-02,971,leading_filename_index,parsed
2022-02-06/191_RR220206A_960C_2056.bmp,2022-02-06,2022-02-06/RR220206A,191,2056,960,leading_filename_index,parsed
2022-02-06/192_RR220206A_959C_2057.bmp,2022-02-06,2022-02-06/RR220206A,192,2057,959,leading_filename_index,parsed
2022-02-06/193_RR220206A_957C_2058.bmp,2022-02-06,2022-02-06/RR220206A,193,2058,957,leading_filename_index,parsed
2022-02-06/194_RR220206A_962C_2059.bmp,2022-02-06,2022-02-06/RR220206A,194,2059,962,leading_filename_index,parsed
2022-02-06/195_RR220206A_944C_2101.bmp,2022-02-06,2022-02-06/RR220206A,195,2101,944,leading_filename_index,parsed
2022-02-06/196_RR220206A_945C_2102.bmp,2022-02-06,2022-02-06/RR220206A,196,2102,945,leading_filename_index,parsed
2022-02-06/197_RR220206A_944C_2104.bmp,2022-02-06,2022-02-06/RR220206A,197,2104,944,leading_filename_index,parsed
2022-02-06/198_RR220206A_927C_2105.bmp,2022-02-06,2022-02-06/RR220206A,198,2105,927,leading_filename_index,parsed
2022-02-06/199_RR220206A_940C_2106.bmp,2022-02-06,2022-02-06/RR220206A,199,2106,940,leading_filename_index,parsed
2022-02-06/200_RR220206A_933C_2107.bmp,2022-02-06,2022-02-06/RR220206A,200,2107,933,leading_filename_index,parsed
2022-02-06/201_RR220206A_945C_2109.bmp,2022-02-06,2022-02-06/RR220206A,201,2109,945,leading_filename_index,parsed
2022-02-06/202_RR220206A_934C_2109.bmp,2022-02-06,2022-02-06/RR220206A,202,2109,934,leading_filename_index,parsed
2022-02-06/203_RR220206A_876C_2110-01.bmp,2022-02-06,2022-02-06/RR220206A,203,2110-01,876,leading_filename_index,parsed
2022-02-06/204_RR220206A_876C_2110-02.bmp,2022-02-06,2022-02-06/RR220206A,204,2110-02,876,leading_filename_index,parsed
2022-02-06/205_RR220206A_875C_2111.bmp,2022-02-06,2022-02-06/RR220206A,205,2111,875,leading_filename_index,parsed
2022-02-06/206_RR220206A_875C_2113.bmp,2022-02-06,2022-02-06/RR220206A,206,2113,875,leading_filename_index,parsed
2022-02-06/207_RR220206A_875C_2114.bmp,2022-02-06,2022-02-06/RR220206A,207,2114,875,leading_filename_index,parsed
2022-02-06/208_RR220206A_860C_2115.bmp,2022-02-06,2022-02-06/RR220206A,208,2115,860,leading_filename_index,parsed
2022-02-06/209_RR220206A_860C_2116.bmp,2022-02-06,2022-02-06/RR220206A,209,2116,860,leading_filename_index,parsed
2022-02-06/210_RR220206A_861C_2117.bmp,2022-02-06,2022-02-06/RR220206A,210,2117,861,leading_filename_index,parsed
2022-02-06/211_RR220206A_848C_2119.bmp,2022-02-06,2022-02-06/RR220206A,211,2119,848,leading_filename_index,parsed
2022-02-06/212_RR220206A_849C_2120.bmp,2022-02-06,2022-02-06/RR220206A,212,2120,849,leading_filename_index,parsed
2022-02-06/213_RR220206A_849C_2121.bmp,2022-02-06,2022-02-06/RR220206A,213,2121,849,leading_filename_index,parsed
2022-02-06/214_RR220206A_834C_2122.bmp,2022-02-06,2022-02-06/RR220206A,214,2122,834,leading_filename_index,parsed
2022-02-06/215_RR220206A_835C_2123.bmp,2022-02-06,2022-02-06/RR220206A,215,2123,835,leading_filename_index,parsed
2022-02-06/216_RR220206A_837C_2124.bmp,2022-02-06,2022-02-06/RR220206A,216,2124,837,leading_filename_index,parsed
2022-02-06/217_RR220206A_823C_2125.bmp,2022-02-06,2022-02-06/RR220206A,217,2125,823,leading_filename_index,parsed
2022-02-06/218_RR220206A_821C_2127.bmp,2022-02-06,2022-02-06/RR220206A,218,2127,821,leading_filename_index,parsed
2022-02-06/219_RR220206A_823C_2128.bmp,2022-02-06,2022-02-06/RR220206A,219,2128,823,leading_filename_index,parsed
2022-02-06/220_RR220206A_806C_2130.bmp,2022-02-06,2022-02-06/RR220206A,220,2130,806,leading_filename_index,parsed
2022-02-06/221_RR220206A_805C_2131.bmp,2022-02-06,2022-02-06/RR220206A,221,2131,805,leading_filename_index,parsed
2022-02-06/222_RR220206A_805C_2132.bmp,2022-02-06,2022-02-06/RR220206A,222,2132,805,leading_filename_index,parsed
2022-02-06/223_RR220206A_792C_2134.bmp,2022-02-06,2022-02-06/RR220206A,223,2134,792,leading_filename_index,parsed
2022-02-06/224_RR220206A_793C_2135.bmp,2022-02-06,2022-02-06/RR220206A,224,2135,793,leading_filename_index,parsed
2022-02-06/225_RR220206A_794C_2136.bmp,2022-02-06,2022-02-06/RR220206A,225,2136,794,leading_filename_index,parsed
2022-02-06/226_RR220206A_778C_2137.bmp,2022-02-06,2022-02-06/RR220206A,226,2137,778,leading_filename_index,parsed
2022-02-06/227_RR220206A_781C_2138.bmp,2022-02-06,2022-02-06/RR220206A,227,2138,781,leading_filename_index,parsed
2022-02-06/228_RR220206A_779C_2139.bmp,2022-02-06,2022-02-06/RR220206A,228,2139,779,leading_filename_index,parsed
2022-02-06/229_RR220206A_766C_2141.bmp,2022-02-06,2022-02-06/RR220206A,229,2141,766,leading_filename_index,parsed
2022-02-06/230_RR220206A_767C_2143.bmp,2022-02-06,2022-02-06/RR220206A,230,2143,767,leading_filename_index,parsed
2022-02-06/231_RR220206A_770C_2145.bmp,2022-02-06,2022-02-06/RR220206A,231,2145,770,leading_filename_index,parsed
2022-02-06/232_RR220206A_755C_2146.bmp,2022-02-06,2022-02-06/RR220206A,232,2146,755,leading_filename_index,parsed
2022-02-06/233_RR220206A_754C_2147.bmp,2022-02-06,2022-02-06/RR220206A,233,2147,754,leading_filename_index,parsed
2022-02-06/234_RR220206A_738C_2148.bmp,2022-02-06,2022-02-06/RR220206A,234,2148,738,leading_filename_index,parsed
2022-02-06/235_RR220206A_739C_2149.bmp,2022-02-06,2022-02-06/RR220206A,235,2149,739,leading_filename_index,parsed
2022-02-06/236_RR220206A_724C_2151.bmp,2022-02-06,2022-02-06/RR220206A,236,2151,724,leading_filename_index,parsed
2022-02-06/237_RR220206A_722C_2151.bmp,2022-02-06,2022-02-06/RR220206A,237,2151,722,leading_filename_index,parsed
2022-02-06/238_RR220206A_721C_2153.bmp,2022-02-06,2022-02-06/RR220206A,238,2153,721,leading_filename_index,parsed
2022-02-06/239_RR220206A_707C_2155.bmp,2022-02-06,2022-02-06/RR220206A,239,2155,707,leading_filename_index,parsed
2022-02-06/240_RR220206A_707C_2156.bmp,2022-02-06,2022-02-06/RR220206A,240,2156,707,leading_filename_index,parsed
2022-02-06/241_RR220206A_692C_2157.bmp,2022-02-06,2022-02-06/RR220206A,241,2157,692,leading_filename_index,parsed
2022-02-06/242_RR220206A_690C_2158.bmp,2022-02-06,2022-02-06/RR220206A,242,2158,690,leading_filename_index,parsed
2022-02-06/243_RR220206A_675C_2200.bmp,2022-02-06,2022-02-06/RR220206A,243,2200,675,leading_filename_index,parsed
2022-02-06/244_RR220206A_674C_2202.bmp,2022-02-06,2022-02-06/RR220206A,244,2202,674,leading_filename_index,parsed
2022-02-06/245_RR220206A_674C_2203.bmp,2022-02-06,2022-02-06/RR220206A,245,2203,674,leading_filename_index,parsed
2022-02-06/246_RR220206A_658C_2205.bmp,2022-02-06,2022-02-06/RR220206A,246,2205,658,leading_filename_index,parsed
2022-02-06/247_RR220206A_657C_2207.bmp,2022-02-06,2022-02-06/RR220206A,247,2207,657,leading_filename_index,parsed
2022-02-06/248_RR220206A_639C_2209.bmp,2022-02-06,2022-02-06/RR220206A,248,2209,639,leading_filename_index,parsed
2022-02-06/249_RR220206A_638C_2210.bmp,2022-02-06,2022-02-06/RR220206A,249,2210,638,leading_filename_index,parsed
2022-02-06/250_RR220206A_621C_2212.bmp,2022-02-06,2022-02-06/RR220206A,250,2212,621,leading_filename_index,parsed
2022-02-06/251_RR220206A_619C_2214.bmp,2022-02-06,2022-02-06/RR220206A,251,2214,619,leading_filename_index,parsed
2022-02-06/252_RR220206A_600C_2216.bmp,2022-02-06,2022-02-06/RR220206A,252,2216,600,leading_filename_index,parsed
2022-02-06/253_RR220206A_599C_2217.bmp,2022-02-06,2022-02-06/RR220206A,253,2217,599,leading_filename_index,parsed
2022-02-06/254_RR220206A_599C_2218.bmp,2022-02-06,2022-02-06/RR220206A,254,2218,599,leading_filename_index,parsed
2022-02-06/255_RR220206A_581C_2220.bmp,2022-02-06,2022-02-06/RR220206A,255,2220,581,leading_filename_index,parsed
2022-02-06/256_RR220206A_580C_2221.bmp,2022-02-06,2022-02-06/RR220206A,256,2221,580,leading_filename_index,parsed
2022-02-06/257_RR220206A_581C_2222.bmp,2022-02-06,2022-02-06/RR220206A,257,2222,581,leading_filename_index,parsed
2022-02-06/258_RR220206A_580C_2223.bmp,2022-02-06,2022-02-06/RR220206A,258,2223,580,leading_filename_index,parsed
